record_type,period,entity,metric,value,unit,status,formula,input_sources,note
peer_proxy,2023→2025,人保+太保,赔付率改善_同业区间,-3.30–-1.30,个百分点,推算,"min/max(人保改善,太保改善)",人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,"【推算：-3.30–-1.30个百分点｜方法：min/max(人保改善,太保改善)｜输入来源：人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】"
peer_excess,2023→2025,平安产险,赔付率改善_相对同业均值超额,3.4000000000000057,个百分点,推算,平安改善-同业均值改善,中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：3.40个百分点｜方法：平安改善1.10-同业均值-2.30｜输入来源：中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
change,2023→2025,平安产险,费用率改善,2.8000000000000007,个百分点,推算,29.2%-26.4%,中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表,【推算：2.80个百分点｜方法：29.2%-26.4%｜输入来源：中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表】
change,2023→2025,人保财险,费用率改善,3.599999999999998,个百分点,推算,27.2%-23.6%,人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表,【推算：3.60个百分点｜方法：27.2%-23.6%｜输入来源：人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表】
change,2023→2025,太保产险,费用率改善,1.5,个百分点,推算,28.6%-27.1%,中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：1.50个百分点｜方法：28.6%-27.1%｜输入来源：中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
peer_proxy,2023→2025,人保+太保,费用率改善_同业均值,2.549999999999999,个百分点,推算,(人保改善+太保改善)/2,人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：2.55个百分点｜方法：(人保改善3.60+太保改善1.50)/2｜输入来源：人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
peer_proxy,2023→2025,人保+太保,费用率改善_同业区间,1.50–3.60,个百分点,推算,"min/max(人保改善,太保改善)",人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,"【推算：1.50–3.60个百分点｜方法：min/max(人保改善,太保改善)｜输入来源：人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】"
peer_excess,2023→2025,平安产险,费用率改善_相对同业均值超额,0.2500000000000018,个百分点,推算,平安改善-同业均值改善,中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：0.25个百分点｜方法：平安改善2.80-同业均值2.55｜输入来源：中国平安_年报_2023.pdf，PDF 第27页（报告印刷页码23），经营业绩/产险业务分析表；中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2023.pdf，PDF 第13页（报告印刷页码11），承保业绩表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表；中国太保_年报_2023.pdf，PDF 第33页（报告印刷页码16），产险业务经营指标；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
gap,2025,平安产险-人保财险,综合成本率差_平安减对标,-0.7000000000000028,个百分点,推算,平安比率-对标方比率,中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表,【推算：-0.70个百分点｜方法：96.8%-97.5%｜输入来源：中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表】
gap,2025,平安产险-人保财险,赔付率差_平安减对标,-3.5,个百分点,推算,平安比率-对标方比率,中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表,【推算：-3.50个百分点｜方法：70.4%-73.9%｜输入来源：中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表】
gap,2025,平安产险-人保财险,费用率差_平安减对标,2.799999999999997,个百分点,推算,平安比率-对标方比率,中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表,【推算：2.80个百分点｜方法：26.4%-23.6%｜输入来源：中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；人保财险_年报_2025.pdf，PDF 第14页（报告印刷页码12），承保业绩表】
gap,2025,平安产险-太保产险,综合成本率差_平安减对标,-0.7000000000000028,个百分点,推算,平安比率-对标方比率,中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：-0.70个百分点｜方法：96.8%-97.5%｜输入来源：中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
gap,2025,平安产险-太保产险,赔付率差_平安减对标,0,个百分点,推算,平安比率-对标方比率,中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：0.00个百分点｜方法：70.4%-70.4%｜输入来源：中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
gap,2025,平安产险-太保产险,费用率差_平安减对标,-0.7000000000000028,个百分点,推算,平安比率-对标方比率,中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标,【推算：-0.70个百分点｜方法：26.4%-27.1%｜输入来源：中国平安_年报_2025.pdf，PDF 第57页（报告印刷页码53），经营业绩/产险业务分析表；中国太保_年报_2025.pdf，PDF 第44页（报告印刷页码27），产险业务经营指标】
